date,underlying_price,option_symbol,option_type,strike,expiry,bid,ask,mid
2025-07-17,625.469970703125,SPY250731P00670000,put,670.0,2025-07-31,105.57,106.98,106.275
2025-07-17,625.469970703125,SPY250731P00690000,put,690.0,2025-07-31,63.26,65.17,64.215
2025-07-17,625.469970703125,SPY250731P00695000,put,695.0,2025-07-31,132.68,135.75,134.215
2025-07-17,625.469970703125,SPY250731P00700000,put,700.0,2025-07-31,73.23,75.01,74.12
2025-07-17,625.469970703125,SPY250731P00730000,put,730.0,2025-07-31,134.87,138.17,136.51999999999998
2025-07-17,625.469970703125,SPY250801C00405000,call,405.0,2025-08-01,220.83,222.61,221.72000000000003
2025-07-17,625.469970703125,SPY250801C00415000,call,415.0,2025-08-01,210.88,212.64,211.76
2025-07-17,625.469970703125,SPY250801C00450000,call,450.0,2025-08-01,175.97,177.72,176.845
2025-07-17,625.469970703125,SPY250801C00465000,call,465.0,2025-08-01,161.01,162.77,161.89
2025-07-17,625.469970703125,SPY250801C00480000,call,480.0,2025-08-01,146.05,147.81,146.93
2025-07-17,625.469970703125,SPY250801C00485000,call,485.0,2025-08-01,141.02,142.83,141.925
2025-07-17,625.469970703125,SPY250801C00490000,call,490.0,2025-08-01,136.11,137.84,136.97500000000002
2025-07-17,625.469970703125,SPY250801C00495000,call,495.0,2025-08-01,131.1,132.86,131.98000000000002
2025-07-17,625.469970703125,SPY250801C00500000,call,500.0,2025-08-01,126.19,127.88,127.035
2025-07-17,625.469970703125,SPY250801C00505000,call,505.0,2025-08-01,121.15,122.9,122.025
2025-07-17,625.469970703125,SPY250801C00510000,call,510.0,2025-08-01,116.2,117.92,117.06
2025-07-17,625.469970703125,SPY250801C00515000,call,515.0,2025-08-01,111.15,112.94,112.045
2025-07-17,625.469970703125,SPY250801C00520000,call,520.0,2025-08-01,106.24,107.96,107.1
2025-07-17,625.469970703125,SPY250801C00525000,call,525.0,2025-08-01,101.23,102.99,102.11
2025-07-17,625.469970703125,SPY250801C00530000,call,530.0,2025-08-01,96.23,98.01,97.12
2025-07-17,625.469970703125,SPY250801C00535000,call,535.0,2025-08-01,91.44,93.04,92.24000000000001
2025-07-17,625.469970703125,SPY250801C00540000,call,540.0,2025-08-01,87.3,87.44,87.37
2025-07-17,625.469970703125,SPY250801C00545000,call,545.0,2025-08-01,82.42,82.57,82.495
2025-07-17,625.469970703125,SPY250801C00550000,call,550.0,2025-08-01,77.37,77.5,77.435
2025-07-17,625.469970703125,SPY250801C00555000,call,555.0,2025-08-01,72.51,72.64,72.575
2025-07-17,625.469970703125,SPY250801C00560000,call,560.0,2025-08-01,67.53,67.67,67.6
2025-07-17,625.469970703125,SPY250801C00565000,call,565.0,2025-08-01,62.58,62.71,62.644999999999996
2025-07-17,625.469970703125,SPY250801C00570000,call,570.0,2025-08-01,57.54,57.68,57.61
2025-07-17,625.469970703125,SPY250801C00575000,call,575.0,2025-08-01,52.62,52.75,52.685
2025-07-17,625.469970703125,SPY250801C00578000,call,578.0,2025-08-01,49.79,49.92,49.855000000000004
2025-07-17,625.469970703125,SPY250801C00579000,call,579.0,2025-08-01,48.78,48.91,48.845
2025-07-17,625.469970703125,SPY250801C00580000,call,580.0,2025-08-01,47.72,47.85,47.785
2025-07-17,625.469970703125,SPY250801C00581000,call,581.0,2025-08-01,46.82,46.95,46.885000000000005
2025-07-17,625.469970703125,SPY250801C00582000,call,582.0,2025-08-01,45.84,45.96,45.900000000000006
2025-07-17,625.469970703125,SPY250801C00583000,call,583.0,2025-08-01,44.83,44.95,44.89
2025-07-17,625.469970703125,SPY250801C00584000,call,584.0,2025-08-01,43.86,44.0,43.93
2025-07-17,625.469970703125,SPY250801C00585000,call,585.0,2025-08-01,42.92,43.05,42.985
2025-07-17,625.469970703125,SPY250801C00586000,call,586.0,2025-08-01,41.98,42.1,42.04
2025-07-17,625.469970703125,SPY250801C00587000,call,587.0,2025-08-01,40.96,41.08,41.019999999999996
2025-07-17,625.469970703125,SPY250801C00588000,call,588.0,2025-08-01,39.97,40.1,40.035
2025-07-17,625.469970703125,SPY250801C00589000,call,589.0,2025-08-01,39.04,39.16,39.099999999999994
2025-07-17,625.469970703125,SPY250801C00590000,call,590.0,2025-08-01,38.12,38.25,38.185
2025-07-17,625.469970703125,SPY250801C00591000,call,591.0,2025-08-01,37.12,37.24,37.18
2025-07-17,625.469970703125,SPY250801C00592000,call,592.0,2025-08-01,36.2,36.33,36.265
2025-07-17,625.469970703125,SPY250801C00592500,call,592.5,2025-08-01,35.69,35.8,35.745
2025-07-17,625.469970703125,SPY250801C00593000,call,593.0,2025-08-01,35.15,35.27,35.21
2025-07-17,625.469970703125,SPY250801C00594000,call,594.0,2025-08-01,34.28,34.41,34.345
2025-07-17,625.469970703125,SPY250801C00595000,call,595.0,2025-08-01,33.26,33.37,33.315
2025-07-17,625.469970703125,SPY250801C00596000,call,596.0,2025-08-01,32.44,32.55,32.495
2025-07-17,625.469970703125,SPY250801C00597000,call,597.0,2025-08-01,31.4,31.51,31.455
2025-07-17,625.469970703125,SPY250801C00597500,call,597.5,2025-08-01,30.98,31.09,31.035
2025-07-17,625.469970703125,SPY250801C00598000,call,598.0,2025-08-01,30.38,30.84,30.61
2025-07-17,625.469970703125,SPY250801C00599000,call,599.0,2025-08-01,29.46,29.91,29.685000000000002
2025-07-17,625.469970703125,SPY250801C00600000,call,600.0,2025-08-01,28.67,28.77,28.72
2025-07-17,625.469970703125,SPY250801C00601000,call,601.0,2025-08-01,27.72,27.85,27.785
2025-07-17,625.469970703125,SPY250801C00602000,call,602.0,2025-08-01,26.88,26.98,26.93
2025-07-17,625.469970703125,SPY250801C00602500,call,602.5,2025-08-01,26.28,26.39,26.335
2025-07-17,625.469970703125,SPY250801C00603000,call,603.0,2025-08-01,25.82,25.92,25.87
2025-07-17,625.469970703125,SPY250801C00604000,call,604.0,2025-08-01,24.95,25.05,25.0
2025-07-17,625.469970703125,SPY250801C00605000,call,605.0,2025-08-01,24.19,24.29,24.240000000000002
2025-07-17,625.469970703125,SPY250801C00606000,call,606.0,2025-08-01,23.29,23.4,23.345
2025-07-17,625.469970703125,SPY250801C00607000,call,607.0,2025-08-01,22.38,22.47,22.424999999999997
2025-07-17,625.469970703125,SPY250801C00607500,call,607.5,2025-08-01,21.98,22.07,22.025
2025-07-17,625.469970703125,SPY250801C00608000,call,608.0,2025-08-01,21.55,21.64,21.595
2025-07-17,625.469970703125,SPY250801C00609000,call,609.0,2025-08-01,20.55,20.89,20.72
2025-07-17,625.469970703125,SPY250801C00610000,call,610.0,2025-08-01,19.83,19.91,19.869999999999997
2025-07-17,625.469970703125,SPY250801C00611000,call,611.0,2025-08-01,18.89,18.97,18.93
2025-07-17,625.469970703125,SPY250801C00612000,call,612.0,2025-08-01,18.12,18.2,18.16
2025-07-17,625.469970703125,SPY250801C00612500,call,612.5,2025-08-01,17.72,17.8,17.759999999999998
2025-07-17,625.469970703125,SPY250801C00613000,call,613.0,2025-08-01,17.34,17.42,17.380000000000003
2025-07-17,625.469970703125,SPY250801C00614000,call,614.0,2025-08-01,16.44,16.51,16.475
2025-07-17,625.469970703125,SPY250801C00615000,call,615.0,2025-08-01,15.64,15.71,15.675
2025-07-17,625.469970703125,SPY250801C00616000,call,616.0,2025-08-01,14.94,15.0,14.969999999999999
2025-07-17,625.469970703125,SPY250801C00617000,call,617.0,2025-08-01,14.12,14.18,14.149999999999999
2025-07-17,625.469970703125,SPY250801C00618000,call,618.0,2025-08-01,13.31,13.36,13.335
2025-07-17,625.469970703125,SPY250801C00619000,call,619.0,2025-08-01,12.65,12.7,12.675
2025-07-17,625.469970703125,SPY250801C00620000,call,620.0,2025-08-01,11.91,11.95,11.93
2025-07-17,625.469970703125,SPY250801C00621000,call,621.0,2025-08-01,11.18,11.22,11.2
2025-07-17,625.469970703125,SPY250801C00622000,call,622.0,2025-08-01,10.42,10.45,10.434999999999999
2025-07-17,625.469970703125,SPY250801C00623000,call,623.0,2025-08-01,9.81,9.83,9.82
2025-07-17,625.469970703125,SPY250801C00624000,call,624.0,2025-08-01,9.19,9.2,9.195
2025-07-17,625.469970703125,SPY250801C00625000,call,625.0,2025-08-01,8.53,8.55,8.54
2025-07-17,625.469970703125,SPY250801C00626000,call,626.0,2025-08-01,7.84,7.87,7.855
2025-07-17,625.469970703125,SPY250801C00627000,call,627.0,2025-08-01,7.24,7.27,7.255
2025-07-17,625.469970703125,SPY250801C00628000,call,628.0,2025-08-01,6.73,6.75,6.74
2025-07-17,625.469970703125,SPY250801C00629000,call,629.0,2025-08-01,6.19,6.22,6.205
2025-07-17,625.469970703125,SPY250801C00630000,call,630.0,2025-08-01,5.7,5.72,5.71
2025-07-17,625.469970703125,SPY250801C00631000,call,631.0,2025-08-01,5.19,5.21,5.2
2025-07-17,625.469970703125,SPY250801C00632000,call,632.0,2025-08-01,4.69,4.71,4.7
2025-07-17,625.469970703125,SPY250801C00633000,call,633.0,2025-08-01,4.28,4.3,4.29
2025-07-17,625.469970703125,SPY250801C00634000,call,634.0,2025-08-01,3.87,3.89,3.88
2025-07-17,625.469970703125,SPY250801C00635000,call,635.0,2025-08-01,3.46,3.47,3.465
2025-07-17,625.469970703125,SPY250801C00636000,call,636.0,2025-08-01,3.12,3.14,3.13
2025-07-17,625.469970703125,SPY250801C00637000,call,637.0,2025-08-01,2.76,2.78,2.7699999999999996
2025-07-17,625.469970703125,SPY250801C00640000,call,640.0,2025-08-01,1.95,1.96,1.955
2025-07-17,625.469970703125,SPY250801C00645000,call,645.0,2025-08-01,0.99,1.0,0.995
2025-07-17,625.469970703125,SPY250801C00650000,call,650.0,2025-08-01,0.47,0.48,0.475
2025-07-17,625.469970703125,SPY250801C00655000,call,655.0,2025-08-01,0.2,0.21,0.20500000000000002
2025-07-17,625.469970703125,SPY250801C00660000,call,660.0,2025-08-01,0.09,0.1,0.095
2025-07-17,625.469970703125,SPY250801C00665000,call,665.0,2025-08-01,0.04,0.05,0.045
2025-07-17,625.469970703125,SPY250801C00670000,call,670.0,2025-08-01,0.02,0.03,0.025
2025-07-17,625.469970703125,SPY250801C00675000,call,675.0,2025-08-01,0.02,0.03,0.025
2025-07-17,625.469970703125,SPY250801C00680000,call,680.0,2025-08-01,0.01,0.02,0.015
2025-07-17,625.469970703125,SPY250801C00685000,call,685.0,2025-08-01,0.01,0.02,0.015
2025-07-17,625.469970703125,SPY250801C00690000,call,690.0,2025-08-01,0.01,0.02,0.015
2025-07-17,625.469970703125,SPY250801C00695000,call,695.0,2025-08-01,0.01,0.02,0.015
2025-07-17,625.469970703125,SPY250801C00700000,call,700.0,2025-08-01,0.01,0.02,0.015
2025-07-17,625.469970703125,SPY250801C00710000,call,710.0,2025-08-01,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250801P00375000,put,375.0,2025-08-01,0.01,0.02,0.015
2025-07-17,625.469970703125,SPY250801P00380000,put,380.0,2025-08-01,0.01,0.02,0.015
2025-07-17,625.469970703125,SPY250801P00385000,put,385.0,2025-08-01,0.01,0.02,0.015
2025-07-17,625.469970703125,SPY250801P00390000,put,390.0,2025-08-01,0.01,0.02,0.015
2025-07-17,625.469970703125,SPY250801P00395000,put,395.0,2025-08-01,0.01,0.02,0.015
2025-07-17,625.469970703125,SPY250801P00400000,put,400.0,2025-08-01,0.02,0.03,0.025
2025-07-17,625.469970703125,SPY250801P00405000,put,405.0,2025-08-01,0.02,0.03,0.025
2025-07-17,625.469970703125,SPY250801P00410000,put,410.0,2025-08-01,0.02,0.03,0.025
2025-07-17,625.469970703125,SPY250801P00415000,put,415.0,2025-08-01,0.02,0.03,0.025
2025-07-17,625.469970703125,SPY250801P00420000,put,420.0,2025-08-01,0.02,0.03,0.025
2025-07-17,625.469970703125,SPY250801P00425000,put,425.0,2025-08-01,0.02,0.03,0.025
2025-07-17,625.469970703125,SPY250801P00430000,put,430.0,2025-08-01,0.03,0.04,0.035
2025-07-17,625.469970703125,SPY250801P00435000,put,435.0,2025-08-01,0.03,0.04,0.035
2025-07-17,625.469970703125,SPY250801P00440000,put,440.0,2025-08-01,0.03,0.04,0.035
2025-07-17,625.469970703125,SPY250801P00445000,put,445.0,2025-08-01,0.03,0.04,0.035
2025-07-17,625.469970703125,SPY250801P00450000,put,450.0,2025-08-01,0.03,0.04,0.035
2025-07-17,625.469970703125,SPY250801P00455000,put,455.0,2025-08-01,0.04,0.05,0.045
2025-07-17,625.469970703125,SPY250801P00460000,put,460.0,2025-08-01,0.04,0.05,0.045
2025-07-17,625.469970703125,SPY250801P00465000,put,465.0,2025-08-01,0.05,0.06,0.055
2025-07-17,625.469970703125,SPY250801P00470000,put,470.0,2025-08-01,0.05,0.06,0.055
2025-07-17,625.469970703125,SPY250801P00475000,put,475.0,2025-08-01,0.06,0.07,0.065
2025-07-17,625.469970703125,SPY250801P00480000,put,480.0,2025-08-01,0.06,0.07,0.065
2025-07-17,625.469970703125,SPY250801P00485000,put,485.0,2025-08-01,0.07,0.08,0.07500000000000001
2025-07-17,625.469970703125,SPY250801P00490000,put,490.0,2025-08-01,0.07,0.08,0.07500000000000001
2025-07-17,625.469970703125,SPY250801P00495000,put,495.0,2025-08-01,0.08,0.09,0.08499999999999999
2025-07-17,625.469970703125,SPY250801P00500000,put,500.0,2025-08-01,0.09,0.1,0.095
2025-07-17,625.469970703125,SPY250801P00505000,put,505.0,2025-08-01,0.1,0.11,0.10500000000000001
2025-07-17,625.469970703125,SPY250801P00510000,put,510.0,2025-08-01,0.1,0.11,0.10500000000000001
2025-07-17,625.469970703125,SPY250801P00515000,put,515.0,2025-08-01,0.11,0.12,0.11499999999999999
2025-07-17,625.469970703125,SPY250801P00520000,put,520.0,2025-08-01,0.12,0.13,0.125
2025-07-17,625.469970703125,SPY250801P00525000,put,525.0,2025-08-01,0.13,0.14,0.135
2025-07-17,625.469970703125,SPY250801P00530000,put,530.0,2025-08-01,0.15,0.16,0.155
2025-07-17,625.469970703125,SPY250801P00535000,put,535.0,2025-08-01,0.16,0.17,0.165
2025-07-17,625.469970703125,SPY250801P00540000,put,540.0,2025-08-01,0.18,0.19,0.185
2025-07-17,625.469970703125,SPY250801P00545000,put,545.0,2025-08-01,0.2,0.21,0.20500000000000002
2025-07-17,625.469970703125,SPY250801P00550000,put,550.0,2025-08-01,0.22,0.23,0.225
2025-07-17,625.469970703125,SPY250801P00555000,put,555.0,2025-08-01,0.24,0.25,0.245
2025-07-17,625.469970703125,SPY250801P00560000,put,560.0,2025-08-01,0.27,0.28,0.275
2025-07-17,625.469970703125,SPY250801P00565000,put,565.0,2025-08-01,0.31,0.32,0.315
2025-07-17,625.469970703125,SPY250801P00570000,put,570.0,2025-08-01,0.35,0.36,0.355
2025-07-17,625.469970703125,SPY250801P00575000,put,575.0,2025-08-01,0.41,0.42,0.415
2025-07-17,625.469970703125,SPY250801P00578000,put,578.0,2025-08-01,0.46,0.47,0.46499999999999997
2025-07-17,625.469970703125,SPY250801P00579000,put,579.0,2025-08-01,0.47,0.49,0.48
2025-07-17,625.469970703125,SPY250801P00580000,put,580.0,2025-08-01,0.49,0.5,0.495
2025-07-17,625.469970703125,SPY250801P00581000,put,581.0,2025-08-01,0.51,0.52,0.515
2025-07-17,625.469970703125,SPY250801P00582000,put,582.0,2025-08-01,0.53,0.54,0.535
2025-07-17,625.469970703125,SPY250801P00583000,put,583.0,2025-08-01,0.55,0.56,0.555
2025-07-17,625.469970703125,SPY250801P00584000,put,584.0,2025-08-01,0.58,0.59,0.585
2025-07-17,625.469970703125,SPY250801P00585000,put,585.0,2025-08-01,0.6,0.61,0.605
2025-07-17,625.469970703125,SPY250801P00586000,put,586.0,2025-08-01,0.63,0.64,0.635
2025-07-17,625.469970703125,SPY250801P00587000,put,587.0,2025-08-01,0.67,0.68,0.675
2025-07-17,625.469970703125,SPY250801P00587500,put,587.5,2025-08-01,0.68,0.69,0.685
2025-07-17,625.469970703125,SPY250801P00588000,put,588.0,2025-08-01,0.7,0.71,0.705
2025-07-17,625.469970703125,SPY250801P00589000,put,589.0,2025-08-01,0.74,0.75,0.745
2025-07-17,625.469970703125,SPY250801P00590000,put,590.0,2025-08-01,0.76,0.77,0.765
2025-07-17,625.469970703125,SPY250801P00591000,put,591.0,2025-08-01,0.8,0.81,0.805
2025-07-17,625.469970703125,SPY250801P00592000,put,592.0,2025-08-01,0.86,0.87,0.865
2025-07-17,625.469970703125,SPY250801P00592500,put,592.5,2025-08-01,0.89,0.9,0.895
2025-07-17,625.469970703125,SPY250801P00593000,put,593.0,2025-08-01,0.89,0.91,0.9
2025-07-17,625.469970703125,SPY250801P00594000,put,594.0,2025-08-01,0.96,0.97,0.965
2025-07-17,625.469970703125,SPY250801P00595000,put,595.0,2025-08-01,1.01,1.02,1.0150000000000001
2025-07-17,625.469970703125,SPY250801P00596000,put,596.0,2025-08-01,1.06,1.07,1.065
2025-07-17,625.469970703125,SPY250801P00597000,put,597.0,2025-08-01,1.13,1.14,1.1349999999999998
2025-07-17,625.469970703125,SPY250801P00597500,put,597.5,2025-08-01,1.15,1.16,1.1549999999999998
2025-07-17,625.469970703125,SPY250801P00598000,put,598.0,2025-08-01,1.19,1.2,1.1949999999999998
2025-07-17,625.469970703125,SPY250801P00599000,put,599.0,2025-08-01,1.27,1.28,1.275
2025-07-17,625.469970703125,SPY250801P00600000,put,600.0,2025-08-01,1.33,1.34,1.335
2025-07-17,625.469970703125,SPY250801P00601000,put,601.0,2025-08-01,1.43,1.44,1.435
2025-07-17,625.469970703125,SPY250801P00602000,put,602.0,2025-08-01,1.51,1.52,1.5150000000000001
2025-07-17,625.469970703125,SPY250801P00602500,put,602.5,2025-08-01,1.56,1.57,1.565
2025-07-17,625.469970703125,SPY250801P00603000,put,603.0,2025-08-01,1.59,1.6,1.5950000000000002
2025-07-17,625.469970703125,SPY250801P00604000,put,604.0,2025-08-01,1.7,1.71,1.705
2025-07-17,625.469970703125,SPY250801P00605000,put,605.0,2025-08-01,1.8,1.82,1.81
2025-07-17,625.469970703125,SPY250801P00606000,put,606.0,2025-08-01,1.91,1.92,1.915
2025-07-17,625.469970703125,SPY250801P00607000,put,607.0,2025-08-01,2.03,2.05,2.04
2025-07-17,625.469970703125,SPY250801P00607500,put,607.5,2025-08-01,2.08,2.1,2.09
2025-07-17,625.469970703125,SPY250801P00608000,put,608.0,2025-08-01,2.16,2.17,2.165
2025-07-17,625.469970703125,SPY250801P00609000,put,609.0,2025-08-01,2.31,2.32,2.315
2025-07-17,625.469970703125,SPY250801P00610000,put,610.0,2025-08-01,2.43,2.44,2.435
2025-07-17,625.469970703125,SPY250801P00611000,put,611.0,2025-08-01,2.59,2.6,2.5949999999999998
2025-07-17,625.469970703125,SPY250801P00612000,put,612.0,2025-08-01,2.74,2.76,2.75
2025-07-17,625.469970703125,SPY250801P00612500,put,612.5,2025-08-01,2.86,2.88,2.87
2025-07-17,625.469970703125,SPY250801P00613000,put,613.0,2025-08-01,2.92,2.93,2.925
2025-07-17,625.469970703125,SPY250801P00614000,put,614.0,2025-08-01,3.12,3.14,3.13
2025-07-17,625.469970703125,SPY250801P00615000,put,615.0,2025-08-01,3.29,3.31,3.3
2025-07-17,625.469970703125,SPY250801P00616000,put,616.0,2025-08-01,3.51,3.52,3.5149999999999997
2025-07-17,625.469970703125,SPY250801P00617000,put,617.0,2025-08-01,3.74,3.76,3.75
2025-07-17,625.469970703125,SPY250801P00618000,put,618.0,2025-08-01,3.97,4.02,3.995
2025-07-17,625.469970703125,SPY250801P00619000,put,619.0,2025-08-01,4.21,4.24,4.225
2025-07-17,625.469970703125,SPY250801P00620000,put,620.0,2025-08-01,4.52,4.54,4.529999999999999
2025-07-17,625.469970703125,SPY250801P00621000,put,621.0,2025-08-01,4.81,4.84,4.824999999999999
2025-07-17,625.469970703125,SPY250801P00622000,put,622.0,2025-08-01,5.08,5.1,5.09
2025-07-17,625.469970703125,SPY250801P00623000,put,623.0,2025-08-01,5.41,5.43,5.42
2025-07-17,625.469970703125,SPY250801P00624000,put,624.0,2025-08-01,5.75,5.78,5.765000000000001
2025-07-17,625.469970703125,SPY250801P00625000,put,625.0,2025-08-01,6.11,6.13,6.12
2025-07-17,625.469970703125,SPY250801P00626000,put,626.0,2025-08-01,6.5,6.51,6.505
2025-07-17,625.469970703125,SPY250801P00627000,put,627.0,2025-08-01,6.93,6.96,6.945
2025-07-17,625.469970703125,SPY250801P00628000,put,628.0,2025-08-01,7.33,7.44,7.385
2025-07-17,625.469970703125,SPY250801P00629000,put,629.0,2025-08-01,7.88,7.9,7.890000000000001
2025-07-17,625.469970703125,SPY250801P00630000,put,630.0,2025-08-01,8.26,8.38,8.32
2025-07-17,625.469970703125,SPY250801P00631000,put,631.0,2025-08-01,8.82,8.98,8.9
2025-07-17,625.469970703125,SPY250801P00632000,put,632.0,2025-08-01,9.31,9.46,9.385000000000002
2025-07-17,625.469970703125,SPY250801P00633000,put,633.0,2025-08-01,9.95,10.12,10.035
2025-07-17,625.469970703125,SPY250801P00634000,put,634.0,2025-08-01,10.52,10.73,10.625
2025-07-17,625.469970703125,SPY250801P00635000,put,635.0,2025-08-01,11.09,11.31,11.2
2025-07-17,625.469970703125,SPY250801P00636000,put,636.0,2025-08-01,11.78,12.05,11.915
2025-07-17,625.469970703125,SPY250801P00640000,put,640.0,2025-08-01,14.74,15.0,14.870000000000001
2025-07-17,625.469970703125,SPY250801P00645000,put,645.0,2025-08-01,18.9,19.33,19.115
2025-07-17,625.469970703125,SPY250801P00650000,put,650.0,2025-08-01,23.26,25.18,24.22
2025-07-17,625.469970703125,SPY250801P00655000,put,655.0,2025-08-01,28.24,30.03,29.134999999999998
2025-07-17,625.469970703125,SPY250801P00675000,put,675.0,2025-08-01,48.25,50.03,49.14
2025-07-17,625.469970703125,SPY250801P00700000,put,700.0,2025-08-01,73.26,75.0,74.13
2025-07-17,625.469970703125,SPY250808C00480000,call,480.0,2025-08-08,147.63,147.91,147.76999999999998
2025-07-17,625.469970703125,SPY250808C00490000,call,490.0,2025-08-08,136.61,138.39,137.5
2025-07-17,625.469970703125,SPY250808C00505000,call,505.0,2025-08-08,121.71,123.49,122.6
2025-07-17,625.469970703125,SPY250808C00530000,call,530.0,2025-08-08,96.91,98.68,97.795
2025-07-17,625.469970703125,SPY250808C00540000,call,540.0,2025-08-08,87.03,88.77,87.9
2025-07-17,625.469970703125,SPY250808C00550000,call,550.0,2025-08-08,77.13,78.87,78.0
2025-07-17,625.469970703125,SPY250808C00555000,call,555.0,2025-08-08,72.14,73.94,73.03999999999999
2025-07-17,625.469970703125,SPY250808C00560000,call,560.0,2025-08-08,68.33,68.46,68.395
2025-07-17,625.469970703125,SPY250808C00565000,call,565.0,2025-08-08,63.4,63.53,63.465
2025-07-17,625.469970703125,SPY250808C00570000,call,570.0,2025-08-08,58.44,58.56,58.5
2025-07-17,625.469970703125,SPY250808C00575000,call,575.0,2025-08-08,53.68,53.81,53.745000000000005
2025-07-17,625.469970703125,SPY250808C00580000,call,580.0,2025-08-08,48.85,48.97,48.91
2025-07-17,625.469970703125,SPY250808C00585000,call,585.0,2025-08-08,44.04,44.17,44.105000000000004
2025-07-17,625.469970703125,SPY250808C00586000,call,586.0,2025-08-08,43.0,43.12,43.06
